UNITID,XLINE_10,LINE_10,XLINE_45,LINE_45,XLINE_50,LINE_50,XLINE_55,LINE_55,XLINE_11,LINE_11,XLINE_30,LINE_30,XLINE_51,LINE_51,XLINE_52,LINE_52,XPGLIN10,PGLIN10,XPGLIN45,PGLIN45,XPGLIN50,PGLIN50,XPGLIN11,PGLIN11,XSSLIN10,SSLIN10,XSSLIN45,SSLIN45,XSSLIN50,SSLIN50,XSSLIN11,SSLIN11,XNRLIN10,NRLIN10,XNRLIN45,NRLIN45,XNRLIN50,NRLIN50,XNRLIN11,NRLIN11 
486503,"R",27,"R",0,"R",27,"R",8,"R",22,"R",0,"R",0,"R",5,"R",27,"Z",0,"R",27,"R",22,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
486512,"R",72,"R",0,"R",72,"R",25,"R",65,"R",0,"R",0,"R",7,"R",70,"Z",0,"R",70,"R",65,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",0
486530,"R",37,"R",0,"R",37,"R",15,"R",28,"R",0,"R",0,"R",9,"R",29,"Z",0,"R",29,"R",21,"R",4,"Z",0,"R",4,"R",3,"R",4,"Z",0,"R",4,"R",4
486567,"R",75,"R",0,"R",75,"R",4,"R",43,"Z",0,"Z",0,"R",32,"R",39,"Z",0,"R",39,"R",15,"R",3,"Z",0,"R",3,"R",2,"R",33,"Z",0,"R",33,"R",26
486576,"R",98,"R",0,"R",98,"R",37,"R",52,"R",0,"R",0,"R",46,"R",88,"Z",0,"R",88,"R",48,"R",0,"Z",0,"R",0,"R",0,"R",10,"Z",0,"R",10,"R",4
486619,"R",38,"R",0,"R",38,"R",11,"R",13,"R",1,"R",0,"R",24,"R",1,"Z",0,"R",1,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",36,"Z",0,"R",36,"R",12
486691,"R",38,"R",0,"R",38,"R",0,"R",12,"R",0,"R",2,"R",24,"R",31,"Z",0,"R",31,"R",10,"R",4,"Z",0,"R",4,"R",2,"R",3,"Z",0,"R",3,"R",0
486707,"R",85,"R",0,"R",85,"R",10,"R",48,"R",0,"R",0,"R",37,"R",76,"Z",0,"R",76,"R",42,"R",7,"Z",0,"R",7,"R",6,"R",2,"Z",0,"R",2,"R",0
486716,"R",66,"R",0,"R",66,"R",10,"R",41,"R",0,"R",0,"R",25,"R",53,"Z",0,"R",53,"R",31,"R",9,"Z",0,"R",9,"R",8,"R",4,"Z",0,"R",4,"R",2
486752,"R",58,"R",0,"R",58,"R",9,"R",40,"R",0,"R",0,"R",18,"R",55,"Z",0,"R",55,"R",37,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0
486770,"R",42,"R",0,"R",42,"R",12,"R",32,"Z",0,"R",0,"R",10,"R",28,"Z",0,"R",28,"R",27,"R",0,"Z",0,"R",0,"R",0,"R",14,"Z",0,"R",14,"R",5
486798,"R",1712,"R",5,"R",1707,"R",498,"R",957,"R",0,"R",0,"R",750,"R",1358,"R",4,"R",1354,"R",716,"R",194,"R",1,"R",193,"R",130,"R",160,"R",0,"R",160,"R",111
486877,"R",8,"Z",0,"R",8,"R",5,"R",5,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",3
486886,"R",11,"Z",0,"R",11,"R",8,"R",9,"Z",0,"Z",0,"R",2,"R",4,"Z",0,"R",4,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",7,"Z",0,"R",7,"R",5
486983,"R",12,"R",0,"R",12,"R",1,"R",6,"R",0,"Z",0,"R",6,"R",7,"Z",0,"R",7,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",4
487047,"R",235,"R",0,"R",235,"R",109,"R",139,"R",0,"R",0,"R",96,"R",209,"Z",0,"R",209,"R",116,"R",5,"Z",0,"R",5,"R",4,"R",21,"Z",0,"R",21,"R",19
487065,"R",21,"R",0,"R",21,"R",5,"R",12,"R",0,"R",0,"R",9,"R",14,"Z",0,"R",14,"R",7,"R",1,"Z",0,"R",1,"R",1,"R",6,"Z",0,"R",6,"R",4
487083,"R",27,"R",1,"R",26,"R",3,"R",15,"R",0,"R",1,"R",10,"R",15,"R",0,"R",15,"R",7,"R",3,"R",0,"R",3,"R",0,"R",9,"R",1,"R",8,"R",8
487232,"R",81,"R",0,"R",81,"R",60,"R",62,"R",0,"R",0,"R",19,"R",66,"Z",0,"R",66,"R",50,"R",10,"Z",0,"R",10,"R",8,"R",5,"Z",0,"R",5,"R",4
487348,"R",27,"Z",0,"R",27,"R",5,"R",18,"R",0,"R",0,"R",9,"R",20,"Z",0,"R",20,"R",11,"R",2,"Z",0,"R",2,"R",2,"R",5,"Z",0,"R",5,"R",5
487384,"R",387,"R",0,"R",387,"R",35,"R",198,"R",11,"R",4,"R",174,"R",375,"Z",0,"R",375,"R",191,"R",10,"Z",0,"R",10,"R",5,"R",2,"Z",0,"R",2,"R",2
487427,"R",638,"R",2,"R",636,"R",66,"R",262,"R",3,"R",8,"R",363,"R",623,"R",2,"R",621,"R",251,"R",12,"R",0,"R",12,"R",9,"R",3,"R",0,"R",3,"R",2
487436,"R",523,"R",2,"R",521,"R",41,"R",163,"R",6,"R",8,"R",344,"R",507,"R",2,"R",505,"R",155,"R",11,"R",0,"R",11,"R",5,"R",5,"R",0,"R",5,"R",3
487472,"R",847,"R",2,"R",845,"R",53,"R",332,"R",5,"R",11,"R",497,"R",828,"R",2,"R",826,"R",321,"R",14,"R",0,"R",14,"R",8,"R",5,"R",0,"R",5,"R",3
487481,"R",1029,"R",4,"R",1025,"R",98,"R",419,"R",6,"R",14,"R",586,"R",993,"R",4,"R",989,"R",402,"R",32,"R",0,"R",32,"R",16,"R",4,"R",0,"R",4,"R",1
487506,"R",31,"Z",0,"R",31,"R",0,"R",27,"R",0,"R",0,"R",4,"R",16,"Z",0,"R",16,"R",12,"R",3,"Z",0,"R",3,"R",3,"R",12,"Z",0,"R",12,"R",12
487533,"R",17,"R",0,"R",17,"R",9,"R",15,"R",0,"R",0,"R",2,"R",9,"Z",0,"R",9,"R",8,"R",5,"Z",0,"R",5,"R",5,"R",3,"Z",0,"R",3,"R",2
487621,"R",5,"R",0,"R",5,"R",0,"R",4,"R",0,"R",0,"R",1,"R",5,"Z",0,"R",5,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
487676,"R",50,"R",0,"R",50,"R",1,"R",31,"R",0,"R",2,"R",17,"R",23,"Z",0,"R",23,"R",13,"R",7,"Z",0,"R",7,"R",6,"R",20,"Z",0,"R",20,"R",12
487773,"R",11,"R",0,"R",11,"R",8,"R",8,"R",0,"R",0,"R",3,"R",5,"Z",0,"R",5,"R",2,"R",1,"Z",0,"R",1,"R",1,"R",5,"Z",0,"R",5,"R",5
487791,"R",180,"R",0,"R",180,"R",137,"R",140,"R",4,"R",0,"R",36,"R",131,"Z",0,"R",131,"R",98,"R",22,"Z",0,"R",22,"R",21,"R",27,"Z",0,"R",27,"R",21
487807,"R",10,"R",0,"R",10,"R",0,"R",2,"R",0,"Z",0,"R",8,"R",9,"Z",0,"R",9,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0
487816,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0
487889,"R",239,"R",0,"R",239,"R",239,"R",239,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",13,"Z",0,"R",13,"R",13,"R",226,"Z",0,"R",226,"R",226
487898,"R",9,"R",0,"R",9,"R",0,"R",4,"R",5,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",2
487904,"R",29,"R",0,"R",29,"R",26,"R",26,"R",0,"R",0,"R",3,"R",17,"Z",0,"R",17,"R",14,"R",12,"Z",0,"R",12,"R",12,"R",0,"Z",0,"R",0,"R",0
487922,"R",9,"R",0,"R",9,"R",5,"R",8,"R",0,"R",0,"R",1,"R",3,"Z",0,"R",3,"R",2,"R",3,"Z",0,"R",3,"R",3,"R",3,"Z",0,"R",3,"R",3
487959,"R",25,"R",0,"R",25,"R",23,"R",23,"R",0,"R",2,"R",0,"R",11,"Z",0,"R",11,"R",11,"R",2,"Z",0,"R",2,"R",2,"R",12,"Z",0,"R",12,"R",10
487968,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0
488013,"R",46,"R",0,"R",46,"R",2,"R",16,"Z",0,"Z",0,"R",30,"R",44,"Z",0,"R",44,"R",14,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
488022,"R",8,"R",0,"R",8,"R",0,"R",4,"R",0,"R",0,"R",4,"R",8,"Z",0,"R",8,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
488110,"R",20,"R",0,"R",20,"R",1,"R",12,"R",0,"R",0,"R",8,"R",11,"Z",0,"R",11,"R",6,"R",3,"Z",0,"R",3,"R",3,"R",6,"Z",0,"R",6,"R",3
488129,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1
488138,"R",112,"Z",0,"R",112,"R",94,"R",102,"Z",0,"Z",0,"R",10,"R",87,"Z",0,"R",87,"R",87,"R",25,"Z",0,"R",25,"R",15,"R",0,"Z",0,"R",0,"R",0
488147,"R",63,"R",0,"R",63,"R",16,"R",33,"R",0,"R",1,"R",29,"R",39,"Z",0,"R",39,"R",15,"R",24,"Z",0,"R",24,"R",18,"R",0,"Z",0,"R",0,"R",0
488174,"R",28,"R",0,"R",28,"R",22,"R",22,"R",0,"R",0,"R",6,"R",22,"Z",0,"R",22,"R",22,"R",5,"Z",0,"R",5,"R",0,"R",1,"Z",0,"R",1,"R",0
488183,"R",8,"R",0,"R",8,"R",0,"R",2,"R",0,"R",0,"R",6,"R",7,"Z",0,"R",7,"R",2,"R",1,"Z",0,"R",1,"R",0,"R",0,"Z",0,"R",0,"R",0
488192,"R",28,"R",0,"R",28,"R",3,"R",15,"R",0,"R",11,"R",2,"R",15,"Z",0,"R",15,"R",5,"R",5,"Z",0,"R",5,"R",3,"R",8,"Z",0,"R",8,"R",7
488217,"R",14,"R",0,"R",14,"R",9,"R",9,"R",1,"R",0,"R",4,"R",10,"Z",0,"R",10,"R",6,"R",1,"Z",0,"R",1,"R",1,"R",3,"Z",0,"R",3,"R",2
488253,"R",25,"R",0,"R",25,"R",23,"R",23,"R",0,"R",0,"R",2,"R",13,"Z",0,"R",13,"R",13,"R",2,"Z",0,"R",2,"R",0,"R",10,"Z",0,"R",10,"R",10
488262,"R",10,"R",0,"R",10,"R",1,"R",5,"R",0,"R",4,"R",1,"R",6,"Z",0,"R",6,"R",1,"R",2,"Z",0,"R",2,"R",2,"R",2,"Z",0,"R",2,"R",2
488271,"R",38,"R",0,"R",38,"R",5,"R",29,"R",0,"Z",0,"R",9,"R",26,"Z",0,"R",26,"R",20,"R",4,"Z",0,"R",4,"R",4,"R",8,"Z",0,"R",8,"R",5
488280,"R",5,"R",0,"R",5,"R",5,"R",5,"R",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",4,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"R",0
488299,"R",46,"R",2,"R",44,"R",23,"R",32,"R",0,"R",0,"R",12,"R",35,"R",2,"R",33,"R",23,"R",0,"R",0,"R",0,"R",0,"R",11,"R",0,"R",11,"R",9
488369,"R",16,"R",0,"R",16,"R",4,"R",11,"R",1,"R",0,"R",4,"R",14,"Z",0,"R",14,"R",11,"R",1,"Z",0,"R",1,"R",0,"R",1,"Z",0,"R",1,"R",0
488378,"R",48,"R",0,"R",48,"R",16,"R",38,"R",0,"R",0,"R",10,"R",45,"Z",0,"R",45,"R",38,"R",0,"Z",0,"R",0,"R",0,"R",3,"Z",0,"R",3,"R",0
488396,"R",32,"R",0,"R",32,"R",14,"R",18,"R",0,"R",0,"R",14,"R",14,"Z",0,"R",14,"R",14,"R",0,"Z",0,"R",0,"R",0,"R",18,"Z",0,"R",18,"R",4
488411,"R",89,"R",0,"R",89,"R",13,"R",69,"R",1,"R",0,"R",19,"R",46,"Z",0,"R",46,"R",37,"R",25,"Z",0,"R",25,"R",25,"R",18,"Z",0,"R",18,"R",7
488439,"R",34,"R",0,"R",34,"R",0,"R",4,"R",0,"R",0,"R",30,"R",23,"Z",0,"R",23,"R",0,"R",2,"Z",0,"R",2,"R",0,"R",9,"Z",0,"R",9,"R",4
488590,"R",14,"R",0,"R",14,"R",13,"R",14,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",14,"Z",0,"R",14,"R",14
488651,"R",76,"R",0,"R",76,"R",8,"R",57,"R",0,"R",0,"R",19,"R",68,"Z",0,"R",68,"R",55,"R",2,"Z",0,"R",2,"R",2,"R",6,"Z",0,"R",6,"R",0
488749,"R",121,"R",0,"R",121,"R",54,"R",62,"R",4,"R",47,"R",8,"R",70,"Z",0,"R",70,"R",30,"R",21,"Z",0,"R",21,"R",21,"R",30,"Z",0,"R",30,"R",11
488837,"R",36,"R",0,"R",36,"R",35,"R",35,"R",0,"R",1,"R",0,"R",14,"Z",0,"R",14,"R",14,"R",22,"Z",0,"R",22,"R",21,"R",0,"Z",0,"R",0,"R",0
488891,"R",5,"Z",0,"R",5,"R",5,"R",5,"Z",0,"Z",0,"R",0,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2
488916,"R",13,"R",1,"R",12,"Z",0,"R",10,"R",0,"R",0,"R",2,"R",12,"R",1,"R",11,"R",9,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1
488952,"R",75,"R",0,"R",75,"R",9,"R",50,"R",0,"R",0,"R",25,"R",67,"Z",0,"R",67,"R",46,"R",5,"Z",0,"R",5,"R",2,"R",3,"Z",0,"R",3,"R",2
488961,"R",61,"R",0,"R",61,"R",5,"R",23,"R",0,"R",0,"R",38,"R",53,"Z",0,"R",53,"R",19,"R",5,"Z",0,"R",5,"R",3,"R",3,"Z",0,"R",3,"R",1
488970,"R",49,"R",0,"R",49,"R",13,"R",37,"R",0,"R",0,"R",12,"R",45,"Z",0,"R",45,"R",35,"R",1,"Z",0,"R",1,"R",1,"R",3,"Z",0,"R",3,"R",1
488989,"R",52,"R",0,"R",52,"R",3,"R",35,"R",0,"Z",0,"R",17,"R",29,"Z",0,"R",29,"R",19,"R",7,"Z",0,"R",7,"R",4,"R",16,"Z",0,"R",16,"R",12
488998,"R",75,"R",0,"R",75,"R",8,"R",49,"R",0,"R",0,"R",26,"R",60,"Z",0,"R",60,"R",39,"R",11,"Z",0,"R",11,"R",9,"R",4,"Z",0,"R",4,"R",1
489122,"R",19,"R",0,"R",19,"R",2,"R",4,"R",0,"R",1,"R",14,"R",10,"Z",0,"R",10,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",9,"Z",0,"R",9,"R",2
489131,"R",23,"R",0,"R",23,"R",6,"R",7,"R",0,"R",0,"R",16,"R",5,"Z",0,"R",5,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",18,"Z",0,"R",18,"R",5
489140,"R",27,"R",0,"R",27,"R",7,"R",10,"R",0,"R",0,"R",17,"R",11,"Z",0,"R",11,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",16,"Z",0,"R",16,"R",0
489159,"R",22,"R",0,"R",22,"R",4,"R",18,"R",0,"R",0,"R",4,"R",13,"Z",0,"R",13,"R",10,"R",2,"Z",0,"R",2,"R",1,"R",7,"Z",0,"R",7,"R",7
489238,"R",139,"R",1,"R",138,"R",97,"R",109,"R",1,"R",1,"R",27,"R",76,"R",1,"R",75,"R",70,"R",63,"R",0,"R",63,"R",39,"R",0,"R",0,"R",0,"R",0
489247,"R",13,"R",0,"R",13,"R",5,"R",8,"R",0,"R",0,"R",5,"R",13,"Z",0,"R",13,"R",8,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
489256,"R",204,"R",0,"R",204,"R",200,"R",200,"R",0,"Z",0,"R",4,"R",130,"Z",0,"R",130,"R",130,"R",0,"Z",0,"R",0,"R",0,"R",74,"Z",0,"R",74,"R",70
489830,"R",43,"R",0,"R",43,"R",4,"R",21,"R",0,"R",0,"R",22,"R",39,"Z",0,"R",39,"R",18,"R",1,"Z",0,"R",1,"R",1,"R",3,"Z",0,"R",3,"R",2
490018,"R",7,"R",0,"R",7,"R",7,"R",7,"R",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",5,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
490115,"R",44,"R",0,"R",44,"R",30,"R",31,"R",0,"R",0,"R",13,"R",26,"Z",0,"R",26,"R",16,"R",9,"Z",0,"R",9,"R",9,"R",9,"Z",0,"R",9,"R",6
490142,"R",5,"R",0,"R",5,"R",0,"R",5,"R",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
490151,"R",51,"R",0,"R",51,"R",34,"R",35,"R",0,"R",16,"R",0,"R",32,"Z",0,"R",32,"R",31,"R",19,"Z",0,"R",19,"R",4,"R",0,"Z",0,"R",0,"R",0
490221,"R",20,"R",0,"R",20,"R",6,"R",15,"R",0,"R",1,"R",4,"R",1,"Z",0,"R",1,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",19,"Z",0,"R",19,"R",15
490249,"R",17,"R",0,"R",17,"R",10,"R",13,"R",0,"R",0,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",17,"Z",0,"R",17,"R",13,"R",0,"Z",0,"R",0,"R",0
490258,"R",33,"R",3,"R",30,"R",24,"R",24,"R",0,"R",0,"R",6,"R",8,"R",2,"R",6,"R",4,"R",3,"R",0,"R",3,"R",0,"R",22,"R",1,"R",21,"R",20
490267,"R",6,"R",0,"R",6,"R",0,"R",3,"R",0,"R",0,"R",3,"R",4,"Z",0,"R",4,"R",3,"R",2,"Z",0,"R",2,"R",0,"R",0,"Z",0,"R",0,"R",0
490294,"R",48,"R",0,"R",48,"R",0,"R",10,"R",0,"R",1,"R",37,"R",25,"Z",0,"R",25,"R",7,"R",0,"Z",0,"R",0,"R",0,"R",23,"Z",0,"R",23,"R",3
490300,"R",17,"R",0,"R",17,"R",1,"R",15,"R",0,"R",0,"R",2,"R",11,"Z",0,"R",11,"R",10,"R",3,"Z",0,"R",3,"R",3,"R",3,"Z",0,"R",3,"R",2
490382,"R",13,"R",0,"R",13,"R",12,"R",13,"R",0,"R",0,"R",0,"R",8,"Z",0,"R",8,"R",8,"R",2,"Z",0,"R",2,"R",2,"R",3,"Z",0,"R",3,"R",3
490391,"R",78,"R",0,"R",78,"R",74,"R",74,"R",0,"R",0,"R",4,"R",18,"Z",0,"R",18,"R",18,"R",18,"Z",0,"R",18,"R",18,"R",42,"Z",0,"R",42,"R",38
490407,"R",39,"R",0,"R",39,"R",0,"R",25,"R",0,"R",0,"R",14,"R",33,"Z",0,"R",33,"R",20,"R",0,"Z",0,"R",0,"R",0,"R",6,"Z",0,"R",6,"R",5
490416,"R",13,"R",0,"R",13,"R",0,"R",1,"R",0,"R",8,"R",4,"R",11,"Z",0,"R",11,"R",0,"R",2,"Z",0,"R",2,"R",1,"R",0,"Z",0,"R",0,"R",0
490425,"R",163,"Z",0,"R",163,"R",9,"R",110,"Z",0,"Z",0,"R",53,"R",57,"Z",0,"R",57,"R",35,"R",15,"Z",0,"R",15,"R",11,"R",91,"Z",0,"R",91,"R",64
490434,"R",9,"R",0,"R",9,"R",8,"R",8,"R",0,"R",0,"R",1,"R",4,"Z",0,"R",4,"R",4,"R",3,"Z",0,"R",3,"R",3,"R",2,"Z",0,"R",2,"R",1
490443,"R",8,"R",0,"R",8,"R",0,"R",7,"R",0,"R",0,"R",1,"R",5,"Z",0,"R",5,"R",4,"R",1,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",2,"R",2
490452,"R",31,"R",0,"R",31,"R",21,"R",28,"R",0,"R",3,"R",0,"R",31,"Z",0,"R",31,"R",28,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
490461,"R",45,"R",0,"R",45,"R",12,"R",36,"R",0,"R",0,"R",9,"R",24,"Z",0,"R",24,"R",17,"R",1,"Z",0,"R",1,"R",1,"R",20,"Z",0,"R",20,"R",18
490470,"R",4,"R",0,"R",4,"R",0,"R",3,"R",0,"R",0,"R",1,"R",4,"Z",0,"R",4,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
490522,"R",7,"R",0,"R",7,"R",1,"R",1,"R",0,"R",5,"R",1,"R",7,"Z",0,"R",7,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
490531,"R",24,"R",0,"R",24,"R",20,"R",20,"R",0,"Z",0,"R",4,"R",24,"Z",0,"R",24,"R",20,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
490674,"R",4,"Z",0,"R",4,"R",3,"R",3,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"R",3,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",0
490717,"R",57,"R",0,"R",57,"R",0,"R",44,"R",0,"R",2,"R",11,"R",27,"Z",0,"R",27,"R",18,"R",7,"Z",0,"R",7,"R",5,"R",23,"Z",0,"R",23,"R",21
490735,"R",151,"R",0,"R",151,"R",89,"R",108,"R",0,"R",3,"R",40,"R",137,"Z",0,"R",137,"R",99,"R",2,"Z",0,"R",2,"R",2,"R",12,"Z",0,"R",12,"R",7
490744,"R",8,"R",0,"R",8,"R",0,"R",4,"R",0,"R",0,"R",4,"R",6,"Z",0,"R",6,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2
490814,"R",43,"R",0,"R",43,"R",10,"R",28,"R",0,"R",0,"R",15,"R",37,"Z",0,"R",37,"R",23,"R",4,"Z",0,"R",4,"R",3,"R",2,"Z",0,"R",2,"R",2
490869,"R",159,"R",0,"R",159,"R",37,"R",71,"R",0,"R",0,"R",88,"R",132,"Z",0,"R",132,"R",54,"R",13,"Z",0,"R",13,"R",6,"R",14,"Z",0,"R",14,"R",11
490896,"R",198,"R",0,"R",198,"R",11,"R",118,"R",0,"R",31,"R",49,"R",0,"Z",0,"R",0,"R",0,"R",31,"Z",0,"R",31,"R",25,"R",167,"Z",0,"R",167,"R",93
490948,"R",8,"R",0,"R",8,"R",1,"R",5,"R",0,"R",0,"R",3,"R",8,"Z",0,"R",8,"R",5,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0
491066,"R",13,"R",0,"R",13,"R",8,"R",8,"R",0,"R",4,"R",1,"R",7,"Z",0,"R",7,"R",4,"R",1,"Z",0,"R",1,"R",1,"R",5,"Z",0,"R",5,"R",3
491075,"R",49,"R",0,"R",49,"R",42,"R",42,"R",0,"R",7,"R",0,"R",42,"Z",0,"R",42,"R",42,"R",0,"Z",0,"R",0,"R",0,"R",7,"Z",0,"R",7,"R",0
491084,"R",211,"R",0,"R",211,"R",103,"R",134,"R",0,"R",0,"R",77,"R",163,"Z",0,"R",163,"R",88,"R",10,"Z",0,"R",10,"R",8,"R",38,"Z",0,"R",38,"R",38
491136,"R",32,"R",0,"R",32,"R",1,"R",19,"R",0,"R",0,"R",13,"R",25,"Z",0,"R",25,"R",14,"R",4,"Z",0,"R",4,"R",3,"R",3,"Z",0,"R",3,"R",2
491145,"R",42,"R",0,"R",42,"R",1,"R",23,"R",0,"R",0,"R",19,"R",37,"Z",0,"R",37,"R",19,"R",4,"Z",0,"R",4,"R",4,"R",1,"Z",0,"R",1,"R",0
491224,"R",13,"R",0,"R",13,"R",0,"R",4,"Z",0,"Z",0,"R",9,"R",11,"Z",0,"R",11,"R",3,"R",1,"Z",0,"R",1,"R",0,"R",1,"Z",0,"R",1,"R",1
491233,"R",22,"R",1,"R",21,"R",15,"R",15,"R",0,"R",0,"R",6,"R",2,"R",1,"R",1,"R",1,"R",1,"R",0,"R",1,"R",0,"R",19,"R",0,"R",19,"R",14
491242,"R",28,"R",0,"R",28,"R",0,"R",11,"R",0,"R",0,"R",17,"R",9,"Z",0,"R",9,"R",7,"R",2,"Z",0,"R",2,"R",0,"R",17,"Z",0,"R",17,"R",4
491251,"R",34,"R",0,"R",34,"R",31,"R",31,"R",0,"R",0,"R",3,"R",18,"Z",0,"R",18,"R",15,"R",0,"Z",0,"R",0,"R",0,"R",16,"Z",0,"R",16,"R",16
491260,"R",9,"R",0,"R",9,"R",1,"R",1,"R",0,"R",0,"R",8,"R",7,"Z",0,"R",7,"R",1,"R",2,"Z",0,"R",2,"R",0,"R",0,"Z",0,"R",0,"R",0
491394,"R",83,"R",0,"R",83,"R",56,"R",57,"R",0,"R",0,"R",26,"R",28,"Z",0,"R",28,"R",19,"R",8,"Z",0,"R",8,"R",6,"R",47,"Z",0,"R",47,"R",32
491464,"R",170,"R",0,"R",170,"R",16,"R",26,"R",0,"R",3,"R",141,"R",61,"Z",0,"R",61,"R",15,"R",0,"Z",0,"R",0,"R",0,"R",109,"Z",0,"R",109,"R",11
491473,"R",31,"R",0,"R",31,"R",31,"R",31,"R",0,"Z",0,"R",0,"R",29,"Z",0,"R",29,"R",29,"R",0,"Z",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",2
491507,"R",23,"R",0,"R",23,"R",0,"R",1,"R",0,"R",17,"R",5,"R",14,"Z",0,"R",14,"R",0,"R",1,"Z",0,"R",1,"R",0,"R",8,"Z",0,"R",8,"R",1
491543,"R",63,"R",0,"R",63,"R",37,"R",46,"R",0,"R",2,"R",15,"R",14,"Z",0,"R",14,"R",3,"R",0,"Z",0,"R",0,"R",0,"R",49,"Z",0,"R",49,"R",43
491552,"R",7,"R",0,"R",7,"R",7,"R",7,"R",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",5,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
491570,"R",23,"R",0,"R",23,"R",6,"R",6,"R",0,"Z",0,"R",17,"R",10,"Z",0,"R",10,"R",6,"R",0,"Z",0,"R",0,"R",0,"R",13,"Z",0,"R",13,"R",0
491589,"R",4,"R",0,"R",4,"R",3,"R",3,"R",0,"R",0,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",3
491598,"R",12,"R",0,"R",12,"R",12,"R",12,"R",0,"R",0,"R",0,"R",5,"Z",0,"R",5,"R",5,"R",7,"Z",0,"R",7,"R",7,"R",0,"Z",0,"R",0,"R",0
491668,"R",162,"R",0,"R",162,"R",71,"R",71,"R",0,"R",36,"R",55,"R",59,"Z",0,"R",59,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",103,"Z",0,"R",103,"R",71
491677,"R",15,"R",0,"R",15,"R",11,"R",11,"R",0,"R",0,"R",4,"R",13,"Z",0,"R",13,"R",9,"R",2,"Z",0,"R",2,"R",2,"R",0,"Z",0,"R",0,"R",0
