UNITID,PSGRTYPE,XPGREVCT,PGREVCT,XPGEXCLU,PGEXCLU,XPGADJCT,PGADJCT,XPGCMBAC,PGCMBAC,XPGCMOBA,PGCMOBA,XPGCMTOT,PGCMTOT,XSSREVCT,SSREVCT,XSSEXCLU,SSEXCLU,XSSADJCT,SSADJCT,XSSCMBAC,SSCMBAC,XSSCMOBA,SSCMOBA,XSSCMTOT,SSCMTOT,XNRREVCT,NRREVCT,XNREXCLU,NREXCLU,XNRADJCT,NRADJCT,XNRCMBAC,NRCMBAC,XNRCMOBA,NRCMOBA,XNRCMTOT,NRCMTOT,XTTREVCT,TTREVCT,XTTEXCLU,TTEXCLU,XTTADJCT,TTADJCT,XTTCMBAC,TTCMBAC,XTTCMOBA,TTCMOBA,XTTCMTOT,TTCMTOT 
480310, 4,"R",43,"Z",0,"R",43,"A",,"A",,"R",8,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",5,"Z",0,"R",5,"A",,"A",,"R",2,"R",49,"R",0,"R",49,"A",,"A",,"R",10
480347, 4,"R",11,"Z",0,"R",11,"A",,"A",,"R",7,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",15,"R",0,"R",15,"A",,"A",,"R",9
480471, 4,"R",395,"Z",0,"R",395,"A",,"A",,"R",201,"R",12,"Z",0,"R",12,"A",,"A",,"R",9,"R",11,"Z",0,"R",11,"A",,"A",,"R",9,"R",418,"R",0,"R",418,"A",,"A",,"R",219
480523, 4,"R",76,"Z",0,"R",76,"A",,"A",,"R",34,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",3,"Z",0,"R",3,"A",,"A",,"R",0,"R",81,"R",0,"R",81,"A",,"A",,"R",36
480532, 4,"R",54,"Z",0,"R",54,"A",,"A",,"R",29,"R",3,"Z",0,"R",3,"A",,"A",,"R",1,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",59,"R",0,"R",59,"A",,"A",,"R",31
480550, 4,"R",48,"Z",0,"R",48,"A",,"A",,"R",28,"R",5,"Z",0,"R",5,"A",,"A",,"R",4,"R",4,"Z",0,"R",4,"A",,"A",,"R",2,"R",57,"R",0,"R",57,"A",,"A",,"R",34
480657, 1,"R",10,"R",0,"R",10,"R",0,"R",5,"R",5,"R",1,"R",0,"R",1,"R",0,"R",1,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",12,"R",0,"R",12,"R",0,"R",6,"R",6
480657, 3,"R",10,"Z",0,"R",10,"Z",0,"R",5,"R",5,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",1,"Z",0,"R",0,"R",0,"R",12,"R",0,"R",12,"R",0,"R",6,"R",6
480727, 4,"R",7,"Z",0,"R",7,"A",,"A",,"R",7,"R",12,"Z",0,"R",12,"A",,"A",,"R",12,"R",8,"Z",0,"R",8,"A",,"A",,"R",8,"R",27,"R",0,"R",27,"A",,"A",,"R",27
480781, 1,"R",7,"R",0,"R",7,"R",1,"R",1,"R",2,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",10,"R",0,"R",10,"R",2,"R",1,"R",3
480781, 2,"R",6,"Z",0,"R",6,"R",1,"R",0,"R",1,"R",2,"Z",0,"R",2,"R",1,"R",0,"R",1,"R",1,"Z",0,"R",1,"R",0,"R",0,"R",0,"R",9,"R",0,"R",9,"R",2,"R",0,"R",2
480781, 3,"R",1,"Z",0,"R",1,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",1,"R",1
480824, 4,"R",469,"Z",0,"R",469,"A",,"A",,"R",283,"R",37,"Z",0,"R",37,"A",,"A",,"R",30,"R",130,"Z",0,"R",130,"A",,"A",,"R",35,"R",636,"R",0,"R",636,"A",,"A",,"R",348
480833, 4,"R",407,"Z",0,"R",407,"A",,"A",,"R",280,"R",31,"Z",0,"R",31,"A",,"A",,"R",25,"R",57,"Z",0,"R",57,"A",,"A",,"R",15,"R",495,"R",0,"R",495,"A",,"A",,"R",320
480842, 4,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",3,"R",0,"R",3,"A",,"A",,"R",3
480851, 4,"R",42,"Z",0,"R",42,"A",,"A",,"R",29,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",5,"Z",0,"R",5,"A",,"A",,"R",3,"R",48,"R",0,"R",48,"A",,"A",,"R",33
480879, 4,"R",17,"Z",0,"R",17,"A",,"A",,"R",7,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",6,"Z",0,"R",6,"A",,"A",,"R",6,"R",24,"R",0,"R",24,"A",,"A",,"R",13
480888, 4,"R",326,"Z",0,"R",326,"A",,"A",,"R",278,"R",24,"Z",0,"R",24,"A",,"A",,"R",2,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",350,"R",0,"R",350,"A",,"A",,"R",280
480903, 4,"R",605,"Z",0,"R",605,"A",,"A",,"R",485,"R",107,"Z",0,"R",107,"A",,"A",,"R",58,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",712,"R",0,"R",712,"A",,"A",,"R",543
480921, 4,"R",6,"Z",0,"R",6,"A",,"A",,"R",2,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",9,"R",0,"R",9,"A",,"A",,"R",5
480930, 4,"P",22,"P",0,"P",22,"A",,"A",,"P",17,"P",3,"P",0,"P",3,"A",,"A",,"P",3,"P",9,"P",0,"P",9,"A",,"A",,"P",4,"P",34,"P",0,"P",34,"A",,"A",,"P",24
480967, 4,"R",37,"Z",0,"R",37,"A",,"A",,"R",12,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",22,"Z",0,"R",22,"A",,"A",,"R",6,"R",59,"R",0,"R",59,"A",,"A",,"R",18
480976, 4,"R",8,"Z",0,"R",8,"A",,"A",,"R",5,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",9,"Z",0,"R",9,"A",,"A",,"R",8,"R",18,"R",0,"R",18,"A",,"A",,"R",14
480985, 1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0
480985, 2,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0
480994, 4,"R",6,"Z",0,"R",6,"A",,"A",,"R",6,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",6,"R",0,"R",6,"A",,"A",,"R",6
481003, 4,"R",120,"Z",0,"R",120,"A",,"A",,"R",92,"R",5,"Z",0,"R",5,"A",,"A",,"R",5,"R",129,"Z",0,"R",129,"A",,"A",,"R",96,"R",254,"R",0,"R",254,"A",,"A",,"R",193
481021, 4,"R",21,"R",1,"R",20,"A",,"A",,"R",16,"R",4,"R",0,"R",4,"A",,"A",,"R",3,"R",16,"R",0,"R",16,"A",,"A",,"R",13,"R",41,"R",1,"R",40,"A",,"A",,"R",32
481049, 4,"R",8,"Z",0,"R",8,"A",,"A",,"R",8,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",9,"R",0,"R",9,"A",,"A",,"R",9
481058, 1,"R",10,"R",0,"R",10,"R",10,"R",0,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",12,"R",0,"R",12,"R",10,"R",0,"R",10
481058, 2,"R",10,"Z",0,"R",10,"R",10,"R",0,"R",10,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",0,"R",0,"R",0,"R",12,"R",0,"R",12,"R",10,"R",0,"R",10
481100, 4,"R",6,"Z",0,"R",6,"A",,"A",,"R",6,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",71,"Z",0,"R",71,"A",,"A",,"R",71,"R",77,"R",0,"R",77,"A",,"A",,"R",77
481128, 4,"R",54,"Z",0,"R",54,"A",,"A",,"R",43,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",54,"R",0,"R",54,"A",,"A",,"R",43
481137, 4,"R",17,"Z",0,"R",17,"A",,"A",,"R",14,"R",4,"Z",0,"R",4,"A",,"A",,"R",3,"R",16,"Z",0,"R",16,"A",,"A",,"R",14,"R",37,"R",0,"R",37,"A",,"A",,"R",31
481146, 4,"R",88,"Z",0,"R",88,"A",,"A",,"R",48,"R",5,"Z",0,"R",5,"A",,"A",,"R",5,"R",42,"Z",0,"R",42,"A",,"A",,"R",26,"R",135,"R",0,"R",135,"A",,"A",,"R",79
481155, 4,"R",40,"Z",0,"R",40,"A",,"A",,"R",28,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",44,"R",0,"R",44,"A",,"A",,"R",30
481191, 4,"R",40,"Z",0,"R",40,"A",,"A",,"R",40,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",40,"Z",0,"R",40,"A",,"A",,"R",28,"R",80,"R",0,"R",80,"A",,"A",,"R",68
481207, 4,"R",13,"Z",0,"R",13,"A",,"A",,"R",13,"R",10,"Z",0,"R",10,"A",,"A",,"R",10,"R",5,"Z",0,"R",5,"A",,"A",,"R",0,"R",28,"R",0,"R",28,"A",,"A",,"R",23
481243, 4,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",3,"R",0,"R",3,"A",,"A",,"R",2
481252, 4,"R",9,"Z",0,"R",9,"A",,"A",,"R",9,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",10,"R",0,"R",10,"A",,"A",,"R",10
481289, 4,"R",21,"Z",0,"R",21,"A",,"A",,"R",17,"R",8,"Z",0,"R",8,"A",,"A",,"R",7,"R",3,"Z",0,"R",3,"A",,"A",,"R",0,"R",32,"R",0,"R",32,"A",,"A",,"R",24
481298, 4,"R",17,"Z",0,"R",17,"A",,"A",,"R",6,"R",2,"Z",0,"R",2,"A",,"A",,"R",1,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",22,"R",0,"R",22,"A",,"A",,"R",10
481313, 4,"R",42,"Z",0,"R",42,"A",,"A",,"R",40,"R",1,"Z",0,"R",1,"A",,"A",,"R",0,"R",24,"Z",0,"R",24,"A",,"A",,"R",17,"R",67,"R",0,"R",67,"A",,"A",,"R",57
481322, 4,"R",29,"Z",0,"R",29,"A",,"A",,"R",7,"R",4,"Z",0,"R",4,"A",,"A",,"R",2,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",33,"R",0,"R",33,"A",,"A",,"R",9
481331, 4,"R",75,"Z",0,"R",75,"A",,"A",,"R",71,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",12,"Z",0,"R",12,"A",,"A",,"R",0,"R",87,"R",0,"R",87,"A",,"A",,"R",71
481340, 4,"R",32,"Z",0,"R",32,"A",,"A",,"R",28,"R",10,"Z",0,"R",10,"A",,"A",,"R",10,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",42,"R",0,"R",42,"A",,"A",,"R",38
481368, 4,"R",11,"Z",0,"R",11,"A",,"A",,"R",10,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",13,"Z",0,"R",13,"A",,"A",,"R",13,"R",24,"R",0,"R",24,"A",,"A",,"R",23
481410, 1,"R",8,"R",0,"R",8,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11,"R",0,"R",11,"R",4,"R",0,"R",4,"R",19,"R",0,"R",19,"R",8,"R",0,"R",8
481410, 2,"R",8,"Z",0,"R",8,"R",4,"R",0,"R",4,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",11,"Z",0,"R",11,"R",4,"R",0,"R",4,"R",19,"R",0,"R",19,"R",8,"R",0,"R",8
481429, 4,"R",75,"Z",0,"R",75,"A",,"A",,"R",59,"R",20,"Z",0,"R",20,"A",,"A",,"R",17,"R",37,"Z",0,"R",37,"A",,"A",,"R",15,"R",132,"R",0,"R",132,"A",,"A",,"R",91
481438, 1,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",0,"R",15,"R",1,"R",0,"R",1,"R",19,"R",0,"R",19,"R",1,"R",0,"R",1
481438, 2,"R",4,"Z",0,"R",4,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",15,"Z",0,"R",15,"R",1,"R",0,"R",1,"R",19,"R",0,"R",19,"R",1,"R",0,"R",1
481447, 4,"R",8,"Z",0,"R",8,"A",,"A",,"R",8,"R",8,"Z",0,"R",8,"A",,"A",,"R",8,"R",5,"Z",0,"R",5,"A",,"A",,"R",4,"R",21,"R",0,"R",21,"A",,"A",,"R",20
481456, 4,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",4,"Z",0,"R",4,"A",,"A",,"R",3,"R",7,"R",0,"R",7,"A",,"A",,"R",6
481465, 4,"R",27,"Z",0,"R",27,"A",,"A",,"R",20,"R",27,"Z",0,"R",27,"A",,"A",,"R",20,"R",33,"Z",0,"R",33,"A",,"A",,"R",6,"R",87,"R",0,"R",87,"A",,"A",,"R",46
481474, 4,"R",18,"Z",0,"R",18,"A",,"A",,"R",16,"R",6,"Z",0,"R",6,"A",,"A",,"R",4,"R",10,"Z",0,"R",10,"A",,"A",,"R",7,"R",34,"R",0,"R",34,"A",,"A",,"R",27
481483, 4,"R",145,"R",0,"R",145,"A",,"A",,"R",130,"R",26,"R",1,"R",25,"A",,"A",,"R",22,"R",1,"R",0,"R",1,"A",,"A",,"R",0,"R",172,"R",1,"R",171,"A",,"A",,"R",152
481517, 4,"R",24,"Z",0,"R",24,"A",,"A",,"R",17,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",25,"R",0,"R",25,"A",,"A",,"R",18
481526, 4,"R",11,"Z",0,"R",11,"A",,"A",,"R",11,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",6,"Z",0,"R",6,"A",,"A",,"R",5,"R",19,"R",0,"R",19,"A",,"A",,"R",18
481571, 4,"R",5,"Z",0,"R",5,"A",,"A",,"R",5,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",5,"R",0,"R",5,"A",,"A",,"R",5
481678, 4,"R",21,"Z",0,"R",21,"A",,"A",,"R",9,"R",2,"Z",0,"R",2,"A",,"A",,"R",0,"R",4,"Z",0,"R",4,"A",,"A",,"R",0,"R",27,"R",0,"R",27,"A",,"A",,"R",9
481720, 1,"R",12,"R",0,"R",12,"R",0,"R",2,"R",2,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",16,"R",0,"R",16,"R",0,"R",2,"R",2
481720, 2,"R",8,"Z",0,"R",8,"Z",0,"R",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",11,"R",0,"R",11,"R",0,"R",0,"R",0
481720, 3,"R",4,"Z",0,"R",4,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",1,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",5,"R",0,"R",5,"R",0,"R",2,"R",2
481739, 4,"R",15,"Z",0,"R",15,"A",,"A",,"R",5,"R",1,"Z",0,"R",1,"A",,"A",,"R",1,"R",2,"Z",0,"R",2,"A",,"A",,"R",2,"R",18,"R",0,"R",18,"A",,"A",,"R",8
481748, 4,"R",43,"Z",0,"R",43,"A",,"A",,"R",16,"R",3,"Z",0,"R",3,"A",,"A",,"R",0,"R",3,"Z",0,"R",3,"A",,"A",,"R",1,"R",49,"R",0,"R",49,"A",,"A",,"R",17
481775, 4,"R",111,"Z",0,"R",111,"A",,"A",,"R",50,"R",5,"Z",0,"R",5,"A",,"A",,"R",3,"R",10,"Z",0,"R",10,"A",,"A",,"R",1,"R",126,"R",0,"R",126,"A",,"A",,"R",54
481845, 4,"R",27,"Z",0,"R",27,"A",,"A",,"R",18,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",3,"Z",0,"R",3,"A",,"A",,"R",2,"R",33,"R",0,"R",33,"A",,"A",,"R",22
481863, 4,"R",32,"Z",0,"R",32,"A",,"A",,"R",22,"R",7,"Z",0,"R",7,"A",,"A",,"R",6,"R",5,"Z",0,"R",5,"A",,"A",,"R",3,"R",44,"R",0,"R",44,"A",,"A",,"R",31
481890, 4,"R",86,"Z",0,"R",86,"A",,"A",,"R",48,"R",9,"Z",0,"R",9,"A",,"A",,"R",7,"R",4,"Z",0,"R",4,"A",,"A",,"R",1,"R",99,"R",0,"R",99,"A",,"A",,"R",56
481906, 4,"R",103,"Z",0,"R",103,"A",,"A",,"R",41,"R",3,"Z",0,"R",3,"A",,"A",,"R",3,"R",13,"Z",0,"R",13,"A",,"A",,"R",6,"R",119,"R",0,"R",119,"A",,"A",,"R",50
481960, 4,"R",158,"Z",0,"R",158,"A",,"A",,"R",132,"R",43,"Z",0,"R",43,"A",,"A",,"R",28,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",201,"R",0,"R",201,"A",,"A",,"R",160
482015, 4,"R",731,"Z",0,"R",731,"A",,"A",,"R",526,"R",26,"Z",0,"R",26,"A",,"A",,"R",12,"R",218,"Z",0,"R",218,"A",,"A",,"R",197,"R",975,"R",0,"R",975,"A",,"A",,"R",735
482060, 4,"R",193,"Z",0,"R",193,"A",,"A",,"R",91,"R",8,"Z",0,"R",8,"A",,"A",,"R",6,"R",10,"Z",0,"R",10,"A",,"A",,"R",7,"R",211,"R",0,"R",211,"A",,"A",,"R",104
482097, 4,"R",222,"Z",0,"R",222,"A",,"A",,"R",137,"R",19,"Z",0,"R",19,"A",,"A",,"R",14,"R",59,"Z",0,"R",59,"A",,"A",,"R",56,"R",300,"R",0,"R",300,"A",,"A",,"R",207
482149, 1,"R",310,"R",0,"R",310,"R",132,"R",0,"R",132,"R",106,"R",0,"R",106,"R",52,"R",0,"R",52,"R",384,"R",0,"R",384,"R",217,"R",0,"R",217,"R",800,"R",0,"R",800,"R",401,"R",0,"R",401
482149, 2,"R",309,"Z",0,"R",309,"R",131,"R",0,"R",131,"R",106,"Z",0,"R",106,"R",52,"R",0,"R",52,"R",382,"Z",0,"R",382,"R",216,"R",0,"R",216,"R",797,"R",0,"R",797,"R",399,"R",0,"R",399
482149, 3,"R",1,"Z",0,"R",1,"R",1,"R",0,"R",1,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",1,"R",0,"R",1,"R",3,"R",0,"R",3,"R",2,"R",0,"R",2
482158, 1,"R",711,"R",0,"R",711,"R",130,"R",15,"R",145,"R",132,"R",0,"R",132,"R",36,"R",3,"R",39,"R",387,"R",0,"R",387,"R",94,"R",15,"R",109,"R",1230,"R",0,"R",1230,"R",260,"R",33,"R",293
482158, 2,"R",373,"Z",0,"R",373,"R",91,"R",1,"R",92,"R",78,"Z",0,"R",78,"R",28,"R",1,"R",29,"R",250,"Z",0,"R",250,"R",74,"R",1,"R",75,"R",701,"R",0,"R",701,"R",193,"R",3,"R",196
482158, 3,"R",338,"Z",0,"R",338,"R",39,"R",14,"R",53,"R",54,"Z",0,"R",54,"R",8,"R",2,"R",10,"R",137,"Z",0,"R",137,"R",20,"R",14,"R",34,"R",529,"R",0,"R",529,"R",67,"R",30,"R",97
482167, 4,"R",6,"Z",0,"R",6,"A",,"A",,"R",2,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",15,"Z",0,"R",15,"A",,"A",,"R",10,"R",21,"R",0,"R",21,"A",,"A",,"R",12
482176, 4,"R",26,"Z",0,"R",26,"A",,"A",,"R",12,"R",9,"Z",0,"R",9,"A",,"A",,"R",7,"R",10,"Z",0,"R",10,"A",,"A",,"R",7,"R",45,"R",0,"R",45,"A",,"A",,"R",26
482185, 4,"R",22,"Z",0,"R",22,"A",,"A",,"R",15,"R",17,"Z",0,"R",17,"A",,"A",,"R",17,"R",18,"Z",0,"R",18,"A",,"A",,"R",10,"R",57,"R",0,"R",57,"A",,"A",,"R",42
482194, 4,"R",60,"Z",0,"R",60,"A",,"A",,"R",60,"R",38,"Z",0,"R",38,"A",,"A",,"R",35,"R",0,"Z",0,"R",0,"A",,"A",,"R",0,"R",98,"R",0,"R",98,"A",,"A",,"R",95
482200, 4,"R",51,"R",1,"R",50,"A",,"A",,"R",21,"R",3,"R",0,"R",3,"A",,"A",,"R",1,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",54,"R",1,"R",53,"A",,"A",,"R",22
482228, 1,"R",4,"R",0,"R",4,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",5,"R",0,"R",5,"R",1,"R",1,"R",2
482228, 2,"R",2,"Z",0,"R",2,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",0,"R",1,"R",3,"R",0,"R",3,"R",1,"R",0,"R",1
482228, 3,"R",2,"Z",0,"R",2,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",1,"R",1
482246, 4,"R",12,"Z",0,"R",12,"A",,"A",,"R",10,"R",8,"Z",0,"R",8,"A",,"A",,"R",8,"R",24,"Z",0,"R",24,"A",,"A",,"R",19,"R",44,"R",0,"R",44,"A",,"A",,"R",37
482255, 4,"R",25,"Z",0,"R",25,"A",,"A",,"R",17,"R",8,"Z",0,"R",8,"A",,"A",,"R",3,"R",7,"Z",0,"R",7,"A",,"A",,"R",6,"R",40,"R",0,"R",40,"A",,"A",,"R",26
482291, 4,"R",773,"Z",0,"R",773,"A",,"A",,"R",444,"R",17,"Z",0,"R",17,"A",,"A",,"R",12,"R",21,"Z",0,"R",21,"A",,"A",,"R",17,"R",811,"R",0,"R",811,"A",,"A",,"R",473
482413, 1,"R",17,"R",0,"R",17,"R",0,"R",1,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",10,"R",0,"R",10,"R",4,"R",0,"R",4,"R",28,"R",0,"R",28,"R",5,"R",1,"R",6
482413, 2,"R",15,"Z",0,"R",15,"R",0,"R",0,"R",0,"R",1,"Z",0,"R",1,"R",1,"R",0,"R",1,"R",10,"Z",0,"R",10,"R",4,"R",0,"R",4,"R",26,"R",0,"R",26,"R",5,"R",0,"R",5
482413, 3,"R",2,"Z",0,"R",2,"Z",0,"R",1,"R",1,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",1,"R",1
482422, 1,"R",18,"R",0,"R",18,"R",3,"R",0,"R",3,"R",7,"R",0,"R",7,"R",3,"R",0,"R",3,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",27,"R",0,"R",27,"R",6,"R",0,"R",6
482422, 2,"R",17,"Z",0,"R",17,"R",3,"R",0,"R",3,"R",5,"Z",0,"R",5,"R",2,"R",0,"R",2,"R",1,"Z",0,"R",1,"R",0,"R",0,"R",0,"R",23,"R",0,"R",23,"R",5,"R",0,"R",5
482422, 3,"R",1,"Z",0,"R",1,"R",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",1,"R",0,"R",1,"R",1,"Z",0,"R",1,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",1,"R",0,"R",1
482431, 1,"R",37,"R",0,"R",37,"R",2,"R",0,"R",2,"R",8,"R",0,"R",8,"R",1,"R",0,"R",1,"R",11,"R",0,"R",11,"R",2,"R",0,"R",2,"R",56,"R",0,"R",56,"R",5,"R",0,"R",5
482431, 2,"R",33,"Z",0,"R",33,"R",2,"R",0,"R",2,"R",7,"Z",0,"R",7,"R",1,"R",0,"R",1,"R",10,"Z",0,"R",10,"R",2,"R",0,"R",2,"R",50,"R",0,"R",50,"R",5,"R",0,"R",5
482431, 3,"R",4,"Z",0,"R",4,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0
482440, 1,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",0,"R",8,"R",2,"R",0,"R",2
482440, 2,"R",3,"Z",0,"R",3,"R",0,"R",0,"R",0,"R",4,"Z",0,"R",4,"R",2,"R",0,"R",2,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0,"R",7,"R",2,"R",0,"R",2
482440, 3,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
482459, 1,"R",11,"R",1,"R",10,"R",1,"R",1,"R",2,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14,"R",1,"R",13,"R",1,"R",1,"R",2
482459, 2,"R",10,"R",1,"R",9,"R",1,"R",1,"R",2,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13,"R",1,"R",12,"R",1,"R",1,"R",2
482459, 3,"R",1,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
482468, 1,"R",14,"R",0,"R",14,"R",1,"R",0,"R",1,"R",4,"R",0,"R",4,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",20,"R",0,"R",20,"R",2,"R",0,"R",2
482468, 2,"R",10,"Z",0,"R",10,"R",1,"R",0,"R",1,"R",4,"Z",0,"R",4,"R",0,"R",0,"R",0,"R",2,"Z",0,"R",2,"R",1,"R",0,"R",1,"R",16,"R",0,"R",16,"R",2,"R",0,"R",2
